created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699563298,2023-11-09T20:54:58Z,,24,,2630811,2023-12-09T20:54:58Z,,0FEMDAN9R62MQHGZ6CNKR1FBPE,,,
1699562393,2023-11-09T20:39:53Z,,24,,2630811,2023-12-09T20:39:53Z,,0FEMD219CAYNYVARGFVY1MS8Q5,,,
1699561492,2023-11-09T20:24:52Z,,24,,2630811,2023-12-09T20:24:52Z,,0FEMCSEAK1YGGA4EWRXJVHAZY0,,,
1699560590,2023-11-09T20:09:50Z,,24,,2630811,2023-12-09T20:09:50Z,,0FEMCGTY5R84WPEWBCSN29J88H,,,
1699559687,2023-11-09T19:54:47Z,,24,,2630811,2023-12-09T19:54:47Z,,0FEMC87J0XB61B5JDZEKMBJC2B,,,
1699558783,2023-11-09T19:39:43Z,,24,,2630811,2023-12-09T19:39:43Z,,0FEMBZKDZNSYYQBF6P1240TQ0D,,,
1699557882,2023-11-09T19:24:42Z,,24,,2630811,2023-12-09T19:24:42Z,,0FEMBQ0K93XBQ4580MDE9V20TQ,,,
1699556977,2023-11-09T19:09:37Z,,24,,2630811,2023-12-09T19:09:37Z,,0FEMBECAV29TC9P40GR5WXBKEB,,,
1699556075,2023-11-09T18:54:35Z,,24,,2630811,2023-12-09T18:54:35Z,,0FEMB5S2PQ8TCJAJ619AASZZ66,,,
1699555174,2023-11-09T18:39:34Z,,24,,2630811,2023-12-09T18:39:34Z,,0FEMAX62M2ZHH54AKEYA343PET,,,
1699554270,2023-11-09T18:24:30Z,,24,,2630811,2023-12-09T18:24:30Z,,0FEMAMJ8RQ8W3TN5JN4RA5RB6C,,,
1699553367,2023-11-09T18:09:27Z,,24,,2630811,2023-12-09T18:09:27Z,,0FEMABYMG5ZN63MK9K1SR7FNCK,,,
1699552464,2023-11-09T17:54:24Z,,24,,2630811,2023-12-09T17:54:24Z,,0FEMA3AZJS7GXYQQHA637YWZVG,,,
1699551563,2023-11-09T17:39:23Z,,24,,2630811,2023-12-09T17:39:23Z,,0FEM9TR47H8HD5EVJ66AXTTAP4,,,
1699550661,2023-11-09T17:24:21Z,,24,,2630811,2023-12-09T17:24:21Z,,0FEM9J4XVFZWBHWW61XYEQFYYJ,,,
1699549756,2023-11-09T17:09:16Z,,24,,2630811,2023-12-09T17:09:16Z,,0FEM99GNJ23BY19607EAD7T5YH,,,
1699548852,2023-11-09T16:54:12Z,,24,,2630811,2023-12-09T16:54:12Z,,0FEM90WVYJPA86FTAMFA22G19A,,,
1699547951,2023-11-09T16:39:11Z,,24,,2630811,2023-12-09T16:39:11Z,,0FEM8R9SEJQT7YM7JXRSSHZ2FH,,,
1699547048,2023-11-09T16:24:08Z,,24,,2630811,2023-12-09T16:24:08Z,,0FEM8FPCYDPKT4MREEX4HK9QT2,,,
1699546143,2023-11-09T16:09:03Z,,23,,2630811,2023-12-09T16:09:03Z,,0FEM8724TTW1FRGK5ZYYCVDTNS,,,
1699545242,2023-11-09T15:54:02Z,,23,,2630811,2023-12-09T15:54:02Z,,0FEM7YF6PMAMYQDKB6C58SB2JQ,,,
1699544341,2023-11-09T15:39:01Z,,23,,2630811,2023-12-09T15:39:02Z,,0FEM7NWARMX1QXNFPV42CM8Q8E,,,
1699543436,2023-11-09T15:23:56Z,,23,,2630811,2023-12-09T15:23:56Z,,0FEM7D83QPBA1KK48MW1QD9WEF,,,
1699542532,2023-11-09T15:08:52Z,,23,,2630811,2023-12-09T15:08:52Z,,0FEM74M6WJEZ17FZWH0Y0NYDKM,,,
