created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699563298,2023-11-09T20:54:58Z,,26,,2630809,2023-12-09T20:54:58Z,,0FEMDAN9SAF0ENY1MDKPAJM0TY,,,
1699562393,2023-11-09T20:39:53Z,,26,,2630809,2023-12-09T20:39:53Z,,0FEMD219BXZQHYBGFQ6FNX9PYV,,,
1699561492,2023-11-09T20:24:52Z,,26,,2630809,2023-12-09T20:24:52Z,,0FEMCSEA3KKKRD31RW82N7XEQ4,,,
1699560590,2023-11-09T20:09:50Z,,26,,2630809,2023-12-09T20:09:50Z,,0FEMCGTY5RC7ZSBZT0NP6D4J4R,,,
1699559688,2023-11-09T19:54:48Z,,26,,2630809,2023-12-09T19:54:48Z,,0FEMC87J5QW00WWPPP15VZ2AYP,,,
1699558783,2023-11-09T19:39:43Z,,26,,2630809,2023-12-09T19:39:43Z,,0FEMBZKDYVS5QQN0DEHZEQBSMA,,,
1699557882,2023-11-09T19:24:42Z,,26,,2630809,2023-12-09T19:24:42Z,,0FEMBQ0K5KNAKRWWGRVBADG10P,,,
1699556977,2023-11-09T19:09:37Z,,26,,2630809,2023-12-09T19:09:37Z,,0FEMBECASS2DGBN371HH113J63,,,
1699556075,2023-11-09T18:54:35Z,,26,,2630809,2023-12-09T18:54:35Z,,0FEMB5S2NNZGDD368ZDEGRCCEB,,,
1699555174,2023-11-09T18:39:34Z,,26,,2630809,2023-12-09T18:39:34Z,,0FEMAX62JQ6AW4M98V6859CAHH,,,
1699554270,2023-11-09T18:24:30Z,,26,,2630809,2023-12-09T18:24:30Z,,0FEMAMJ8HX9WE0HKRMC4871XSH,,,
1699553367,2023-11-09T18:09:27Z,,26,,2630809,2023-12-09T18:09:27Z,,0FEMABYMFQ3VRJS66C6XZD13JV,,,
1699552464,2023-11-09T17:54:24Z,,26,,2630809,2023-12-09T17:54:24Z,,0FEMA3AZBCB9P87GTJBGH7PG94,,,
1699551563,2023-11-09T17:39:23Z,,26,,2630809,2023-12-09T17:39:23Z,,0FEM9TR4NMG3VK13EYC2EJP03J,,,
1699550661,2023-11-09T17:24:21Z,,26,,2630809,2023-12-09T17:24:21Z,,0FEM9J4XV5WJWRVPA7GSJ6SQW4,,,
1699549756,2023-11-09T17:09:16Z,,26,,2630809,2023-12-09T17:09:16Z,,0FEM99GNDSTTJWCSB5YX84BT0G,,,
1699548852,2023-11-09T16:54:12Z,,26,,2630809,2023-12-09T16:54:12Z,,0FEM90WVZ574RTQ4YKB8CRJHWR,,,
1699547951,2023-11-09T16:39:11Z,,26,,2630809,2023-12-09T16:39:11Z,,0FEM8R9S79YB71P88QE4NAE4YM,,,
1699547048,2023-11-09T16:24:08Z,,26,,2630809,2023-12-09T16:24:08Z,,0FEM8FPCY04FF51EE5Q8ABMBF2,,,
1699546143,2023-11-09T16:09:03Z,,26,,2630809,2023-12-09T16:09:03Z,,0FEM8724RAZQ7F2T5Z2C0D068X,,,
1699545242,2023-11-09T15:54:02Z,,26,,2630809,2023-12-09T15:54:02Z,,0FEM7YF74SBDX8QXYX7CDWFRGN,,,
1699544342,2023-11-09T15:39:02Z,,26,,2630809,2023-12-09T15:39:02Z,,0FEM7NWAYS1NB3X8BETGPBC3FV,,,
1699543436,2023-11-09T15:23:56Z,,25,,2630809,2023-12-09T15:23:56Z,,0FEM7D83JCSWCP8K4HZZ874HCC,,,
1699542532,2023-11-09T15:08:52Z,,25,,2630809,2023-12-09T15:08:52Z,,0FEM74M6PZ53HGXNA8Z3KHYF9F,,,
1699541631,2023-11-09T14:53:51Z,,26,,2630809,2023-12-09T14:53:51Z,,0FEM6W1594BKVR8YGY841A64WF,,,
1699540729,2023-11-09T14:38:49Z,,25,,2630809,2023-12-09T14:38:49Z,,0FEM6KDX6RVMTVFWSBCPRFFR89,,,
1699539827,2023-11-09T14:23:47Z,,25,,2630809,2023-12-09T14:23:47Z,,0FEM6ATKA9NVTPDKW8JRDRY4GB,,,
1699538922,2023-11-09T14:08:42Z,,25,,2630809,2023-12-09T14:08:42Z,,0FEM626G2Z9H7BTB38BDK84C00,,,
1699538021,2023-11-09T13:53:41Z,,25,,2630809,2023-12-09T13:53:41Z,,0FEM5SKK92GH9F3PAJB7CSVEW4,,,
1699537120,2023-11-09T13:38:40Z,,25,,2630809,2023-12-09T13:38:40Z,,0FEM5H0CZPKJMFMJ1V4PJ466T5,,,
1699536219,2023-11-09T13:23:39Z,,25,,2630809,2023-12-09T13:23:39Z,,0FEM58DJ16KRQBMEKPEM1XE869,,,
1699535318,2023-11-09T13:08:38Z,,25,,2630809,2023-12-09T13:08:38Z,,0FEM4ZTGTPHN0ADJM1Z8JBQT5G,,,
1699534416,2023-11-09T12:53:36Z,,25,,2630809,2023-12-09T12:53:36Z,,0FEM4Q7AT4TW0FBTHANA6QVFQM,,,
1699533512,2023-11-09T12:38:32Z,,25,,2630809,2023-12-09T12:38:32Z,,0FEM4EKAKZSJGHP0Q5195THE1R,,,
1699532606,2023-11-09T12:23:26Z,,25,,2630809,2023-12-09T12:23:26Z,,0FEM45Z0QQRD6Z1EKSAGH91X0V,,,
1699531705,2023-11-09T12:08:25Z,,25,,2630809,2023-12-09T12:08:25Z,,0FEM3XC1DYCGJHZES9D7GHZCE6,,,
1699530801,2023-11-09T11:53:21Z,,25,,2630809,2023-12-09T11:53:21Z,,0FEM3MR5B15FMRS0C1KRY1NVPC,,,
1699529900,2023-11-09T11:38:20Z,,25,,2630809,2023-12-09T11:38:20Z,,0FEM3C52BCDB5QQRT23A529M0Q,,,
1699528997,2023-11-09T11:23:17Z,,24,,2630809,2023-12-09T11:23:17Z,,0FEM33HN99364WWW56H0NVF8A7,,,
1699528093,2023-11-09T11:08:13Z,,24,,2630809,2023-12-09T11:08:13Z,,0FEM2TXQ7H5GJ4VRA4RRVK49VQ,,,
1699527192,2023-11-09T10:53:12Z,,24,,2630809,2023-12-09T10:53:12Z,,0FEM2JAT7NKAWX4G1RJEWTMW57,,,
1699526287,2023-11-09T10:38:07Z,,25,,2630809,2023-12-09T10:38:07Z,,0FEM29PNJ44481AZN1XX395MDH,,,
1699525386,2023-11-09T10:23:06Z,,25,,2630809,2023-12-09T10:23:06Z,,0FEM213EK1NX2P94JCTY7KNM2T,,,
1699524481,2023-11-09T10:08:01Z,,24,,2630809,2023-12-09T10:08:01Z,,0FEM1RF8WXDQP92QF2NXESENBH,,,
1699523576,2023-11-09T09:52:56Z,,24,,2630809,2023-12-09T09:52:56Z,,0FEM1FV7R28H57ZM2XDQV46G3Z,,,
1699522675,2023-11-09T09:37:55Z,,24,,2630809,2023-12-09T09:37:55Z,,0FEM178CM85NR71HEWQ8MV8EMC,,,
1699521770,2023-11-09T09:22:50Z,,24,,2630809,2023-12-09T09:22:50Z,,0FEM0YM4KD58B2Y9ADKRXJ4J3M,,,
1699520867,2023-11-09T09:07:47Z,,24,,2630809,2023-12-09T09:07:47Z,,0FEM0P0FGYN7081F5GGX06HJ2Q,,,
1699519963,2023-11-09T08:52:43Z,,24,,2630809,2023-12-09T08:52:43Z,,0FEM0DCHBQ798S4M0XGC5TYERK,,,
1699519059,2023-11-09T08:37:39Z,,24,,2630809,2023-12-09T08:37:39Z,,0FEM04RS8TTQQ402GK9D10YFSM,,,
1699518154,2023-11-09T08:22:34Z,,24,,2630809,2023-12-09T08:22:34Z,,0FEKZW4E76QR06M5EDJXCP6X64,,,
1699517248,2023-11-09T08:07:28Z,,24,,2630809,2023-12-09T08:07:28Z,,0FEKZKG378TD5FX5ECWNTG16WS,,,
1699516344,2023-11-09T07:52:24Z,,24,,2630809,2023-12-09T07:52:24Z,,0FEKZAW13DS9GK37YG2EW3R1AZ,,,
1699515438,2023-11-09T07:37:18Z,,24,,2630809,2023-12-09T07:37:18Z,,0FEKZ27MXP9YSQBERMCB708DRV,,,
1699514533,2023-11-09T07:22:13Z,,24,,2630809,2023-12-09T07:22:13Z,,0FEKYSKCZY3HXHC4YFQ2RDPDMD,,,
1699513630,2023-11-09T07:07:10Z,,24,,2630809,2023-12-09T07:07:10Z,,0FEKYGZVT0D43FAK4RS1W5XHMA,,,
1699512728,2023-11-09T06:52:08Z,,24,,2630809,2023-12-09T06:52:08Z,,0FEKY8CJQTZXYW658Q1QZ4739R,,,
1699511826,2023-11-09T06:37:06Z,,24,,2630809,2023-12-09T06:37:06Z,,0FEKXZSFSDX7277BN68JREKTD6,,,
1699510925,2023-11-09T06:22:05Z,,24,,2630809,2023-12-09T06:22:05Z,,0FEKXQ6ADATDV2ZDZV4TB8DEC7,,,
1699510020,2023-11-09T06:07:00Z,,24,,2630809,2023-12-09T06:07:00Z,,0FEKXEJ8N582VG0HZZ6J89R2NJ,,,
1699509115,2023-11-09T05:51:55Z,,24,,2630809,2023-12-09T05:51:55Z,,0FEKX5Y0BHRN8KRS0H28VYXHHQ,,,
1699508213,2023-11-09T05:36:53Z,,24,,2630809,2023-12-09T05:36:53Z,,0FEKWXANE4N8Y92D9RMB8KHW9Z,,,
1699507308,2023-11-09T05:21:48Z,,25,,2630809,2023-12-09T05:21:49Z,,0FEKWMPRDQDBX0AC0XAE51WMDJ,,,
1699506404,2023-11-09T05:06:44Z,,25,,2630809,2023-12-09T05:06:44Z,,0FEKWC2P42J5MAG8C5C2APEB4E,,,
1699505500,2023-11-09T04:51:40Z,,25,,2630809,2023-12-09T04:51:40Z,,0FEKW3ER28VHVHRY8FY63YM2TB,,,
1699504597,2023-11-09T04:36:37Z,,25,,2630809,2023-12-09T04:36:37Z,,0FEKVTV51JKEN62ANV4Q8NP389,,,
1699503692,2023-11-09T04:21:32Z,,25,,2630809,2023-12-09T04:21:32Z,,0FEKVJ70W25WW09XPB1XWGZ5Y0,,,
1699502790,2023-11-09T04:06:30Z,,25,,2630809,2023-12-09T04:06:30Z,,0FEKV9KQTFV5VC9RVR300C6K47,,,
1699501885,2023-11-09T03:51:25Z,,25,,2630809,2023-12-09T03:51:25Z,,0FEKV0ZH0N0NRTT1Y69JAE0SDW,,,
1699500980,2023-11-09T03:36:20Z,,25,,2630809,2023-12-09T03:36:20Z,,0FEKTRBFP2PKG8YJ5RPBHJJ18C,,,
1699500076,2023-11-09T03:21:16Z,,25,,2630809,2023-12-09T03:21:16Z,,0FEKTFQHJZ0G4SZ833EKQ8XNPT,,,
1699499173,2023-11-09T03:06:13Z,,25,,2630809,2023-12-09T03:06:13Z,,0FEKT73Z2XJKNZXJ8RDSD74NXG,,,
1699498272,2023-11-09T02:51:12Z,,26,,2630809,2023-12-09T02:51:12Z,,0FEKSYH4FM0HQAX54WSJ9X36TC,,,
1699497367,2023-11-09T02:36:07Z,,26,,2630809,2023-12-09T02:36:07Z,,0FEKSNWWQ2S2YCNKKR29F2JZK5,,,
1699496462,2023-11-09T02:21:02Z,,26,,2630809,2023-12-09T02:21:02Z,,0FEKSD8MCBDFG9YK9GHDSMM2E1,,,
1699495556,2023-11-09T02:05:56Z,,26,,2630809,2023-12-09T02:05:56Z,,0FEKS4MAFD6X2MKXG86MGWDWX4,,,
